id,date,document,metadata.cycle_number,metadata.data_type,metadata.date,metadata.float_wmo_id,metadata.latitude,metadata.longitude,metadata.profile_id,metadata.source,metadata.type
profile:142856,2024-07-02 06:40:20,"ARGO profile 42 of float 451843 on 2024-07-02 06:40:20 at (-68.047, 73.277). Temperature range -1.89–-1.68 °C. Salinity range 34.45–34.57 PSU. Max pressure 585.7 dbar.",42,oceanographic,2024-07-02 06:40:20,451843,-68.04722087209345,73.27742062256038,142856,postgresql,profile_summary
profile:142855,2024-07-02 07:22:20,"ARGO profile 41 of float 451843 on 2024-07-02 07:22:20 at (-67.855, 70.956). Temperature range -1.90–-1.89 °C. Salinity range 34.52–34.56 PSU. Max pressure 431.0 dbar.",41,oceanographic,2024-07-02 07:22:20,451843,-67.85529731177515,70.95569128225117,142855,postgresql,profile_summary
profile:142854,2024-07-02 07:24:20,"ARGO profile 85 of float 451843 on 2024-07-02 07:24:20 at (-53.873, 58.156). Temperature range 1.59–2.46 °C. Salinity range 33.91–34.75 PSU. Max pressure 1973.5 dbar.",85,oceanographic,2024-07-02 07:24:20,451843,-53.873135,58.15647,142854,postgresql,profile_summary
profile:142853,2024-07-02 07:49:24,"ARGO profile 145 of float 451843 on 2024-07-02 07:49:24 at (-56.280, 112.177). Temperature range 1.30–3.21 °C. Salinity range 33.84–34.74 PSU. Max pressure 2005.4 dbar.",145,oceanographic,2024-07-02 07:49:24,451843,-56.27967,112.17683,142853,postgresql,profile_summary
profile:142852,2024-07-02 08:33:08,"ARGO profile 143 of float 451843 on 2024-07-02 08:33:08 at (-21.328, 95.827). Temperature range 2.31–22.76 °C. Salinity range 34.44–35.79 PSU. Max pressure 1997.3 dbar.",143,oceanographic,2024-07-02 08:33:08,451843,-21.328,95.827,142852,postgresql,profile_summary
profile:142851,2024-07-02 09:00:20,"ARGO profile 128 of float 451843 on 2024-07-02 09:00:20 at (-45.121, 39.272). Temperature range 2.29–7.50 °C. Salinity range 33.90–34.77 PSU. Max pressure 1966.3 dbar.",128,oceanographic,2024-07-02 09:00:20,451843,-45.12056833333333,39.2718,142851,postgresql,profile_summary
profile:142850,2024-07-02 09:26:38,"ARGO profile 11 of float 451843 on 2024-07-02 09:26:38 at (-40.559, 29.816). Temperature range 2.71–15.97 °C. Salinity range 34.33–35.26 PSU. Max pressure 2013.3 dbar.",11,oceanographic,2024-07-02 09:26:38,451843,-40.55855,29.81612,142850,postgresql,profile_summary
profile:142849,2024-07-02 10:11:05,"ARGO profile 202 of float 451843 on 2024-07-02 10:11:05 at (-31.204, 48.224). Temperature range 2.55–18.85 °C. Salinity range 34.52–35.86 PSU. Max pressure 2005.3 dbar.",202,oceanographic,2024-07-02 10:11:05,451843,-31.20423,48.22361,142849,postgresql,profile_summary
profile:142848,2024-07-02 10:47:00,"ARGO profile 202 of float 451843 on 2024-07-02 10:47:00 at (-37.513, 93.986). Temperature range 2.56–12.84 °C. Salinity range 34.35–35.15 PSU. Max pressure 2002.8 dbar.",202,oceanographic,2024-07-02 10:47:00,451843,-37.51320166666667,93.98605166666668,142848,postgresql,profile_summary
profile:142847,2024-07-02 10:49:57,"ARGO profile 243 of float 451843 on 2024-07-02 10:49:57 at (-12.784, 107.557). Temperature range 2.47–27.77 °C. Salinity range 34.31–35.29 PSU. Max pressure 2003.5 dbar.",243,oceanographic,2024-07-02 10:49:57,451843,-12.7835,107.5573,142847,postgresql,profile_summary
profile:142846,2024-07-02 11:15:54,"ARGO profile 91 of float 451843 on 2024-07-02 11:15:54 at (-28.126, 64.541). Temperature range 1.59–21.49 °C. Salinity range 34.41–35.74 PSU. Max pressure 3469.4 dbar.",91,oceanographic,2024-07-02 11:15:54,451843,-28.12615,64.54136,142846,postgresql,profile_summary
profile:142845,2024-07-02 11:18:37,"ARGO profile 133 of float 451843 on 2024-07-02 11:18:37 at (-56.064, 77.843). Temperature range 0.28–2.29 °C. Salinity range 33.83–34.75 PSU. Max pressure 2011.7 dbar.",133,oceanographic,2024-07-02 11:18:37,451843,-56.06366,77.8425,142845,postgresql,profile_summary
profile:142844,2024-07-02 11:22:51,"ARGO profile 4 of float 451843 on 2024-07-02 11:22:51 at (-11.025, 64.402). Temperature range 2.61–27.22 °C. Salinity range 34.35–34.94 PSU. Max pressure 1967.5 dbar.",4,oceanographic,2024-07-02 11:22:51,451843,-11.0251,64.4016,142844,postgresql,profile_summary
profile:142843,2024-07-02 12:59:11,"ARGO profile 82 of float 451843 on 2024-07-02 12:59:11 at (-47.816, 92.076). Temperature range 2.20–9.12 °C. Salinity range 34.24–34.74 PSU. Max pressure 2005.4 dbar.",82,oceanographic,2024-07-02 12:59:11,451843,-47.81558,92.07581,142843,postgresql,profile_summary
profile:142842,2024-07-02 13:01:56,"ARGO profile 280 of float 451843 on 2024-07-02 13:01:56 at (-41.148, 116.405). Temperature range 2.53–13.32 °C. Salinity range 34.36–35.10 PSU. Max pressure 2005.4 dbar.",280,oceanographic,2024-07-02 13:01:56,451843,-41.14787,116.40526,142842,postgresql,profile_summary
profile:142841,2024-07-02 13:20:45,"ARGO profile 59 of float 451843 on 2024-07-02 13:20:45 at (-7.328, 82.028). Temperature range 2.66–29.03 °C. Salinity range 34.50–35.04 PSU. Max pressure 2012.1 dbar.",59,oceanographic,2024-07-02 13:20:45,451843,-7.32789,82.02767,142841,postgresql,profile_summary
profile:142840,2024-07-02 13:24:59,"ARGO profile 29 of float 451843 on 2024-07-02 13:24:59 at (4.967, 86.000). Temperature range 2.73–29.42 °C. Salinity range 34.52–35.32 PSU. Max pressure 1987.3 dbar.",29,oceanographic,2024-07-02 13:24:59,451843,4.966666666666667,86.0,142840,postgresql,profile_summary
profile:142839,2024-07-02 13:59:54,"ARGO profile 131 of float 451843 on 2024-07-02 13:59:54 at (-49.102, 47.300). Temperature range 1.78–4.02 °C. Salinity range 33.80–34.77 PSU. Max pressure 1999.0 dbar.",131,oceanographic,2024-07-02 13:59:54,451843,-49.1021,47.3002,142839,postgresql,profile_summary
profile:142838,2024-07-02 14:06:52,"ARGO profile 26 of float 451843 on 2024-07-02 14:06:52 at (13.100, 68.533). Temperature range 3.11–29.60 °C. Salinity range 34.83–36.33 PSU. Max pressure 1964.8 dbar.",26,oceanographic,2024-07-02 14:06:52,451843,13.1,68.53333333333333,142838,postgresql,profile_summary
profile:142837,2024-07-02 14:16:38,"ARGO profile 18 of float 451843 on 2024-07-02 14:16:38 at (-0.750, 72.017). Temperature range 2.71–31.41 °C. Salinity range 34.28–35.28 PSU. Max pressure 2031.0 dbar.",18,oceanographic,2024-07-02 14:16:38,451843,-0.75,72.01666666666667,142837,postgresql,profile_summary
profile:142836,2024-07-02 15:15:07,"ARGO profile 59 of float 451843 on 2024-07-02 15:15:07 at (-49.886, 71.326). Temperature range 2.03–2.75 °C. Salinity range 33.89–34.45 PSU. Max pressure 584.3 dbar.",59,oceanographic,2024-07-02 15:15:07,451843,-49.88642766666667,71.32552083333333,142836,postgresql,profile_summary
profile:142835,2024-07-02 16:00:28,"ARGO profile 146 of float 451843 on 2024-07-02 16:00:28 at (-18.696, 94.115). Temperature range 2.44–24.45 °C. Salinity range 34.50–35.77 PSU. Max pressure 2008.0 dbar.",146,oceanographic,2024-07-02 16:00:28,451843,-18.69622,94.11498,142835,postgresql,profile_summary
profile:142834,2024-07-02 16:05:27,"ARGO profile 124 of float 451843 on 2024-07-02 16:05:27 at (-65.765, 68.123). Temperature range -1.85–0.79 °C. Salinity range 34.39–34.71 PSU. Max pressure 1997.2 dbar.",124,oceanographic,2024-07-02 16:05:27,451843,-65.7650450508008,68.12321370420175,142834,postgresql,profile_summary
profile:142833,2024-07-02 16:15:46,"ARGO profile 146 of float 451843 on 2024-07-02 16:15:46 at (-19.655, 73.116). Temperature range 2.54–24.73 °C. Salinity range 34.49–35.68 PSU. Max pressure 2009.7 dbar.",146,oceanographic,2024-07-02 16:15:46,451843,-19.65547,73.11601,142833,postgresql,profile_summary
profile:142832,2024-07-02 16:41:14,"ARGO profile 285 of float 451843 on 2024-07-02 16:41:14 at (-34.010, 109.142). Temperature range 2.42–17.53 °C. Salinity range 34.36–35.85 PSU. Max pressure 2003.3 dbar.",285,oceanographic,2024-07-02 16:41:14,451843,-34.00961,109.14245,142832,postgresql,profile_summary
profile:142831,2024-07-02 16:47:56,"ARGO profile 85 of float 451843 on 2024-07-02 16:47:56 at (-28.855, 93.122). Temperature range 2.48–19.08 °C. Salinity range 34.37–35.90 PSU. Max pressure 2001.6 dbar.",85,oceanographic,2024-07-02 16:47:56,451843,-28.8551,93.1216,142831,postgresql,profile_summary
profile:142830,2024-07-02 17:02:00,"ARGO profile 30 of float 451843 on 2024-07-02 17:02:00 at (-35.903, 33.853). Temperature range 3.45–19.84 °C. Salinity range 34.40–35.66 PSU. Max pressure 1599.4 dbar.",30,oceanographic,2024-07-02 17:02:00,451843,-35.9028,33.8528,142830,postgresql,profile_summary
profile:142829,2024-07-02 17:02:49,"ARGO profile 120 of float 451843 on 2024-07-02 17:02:49 at (-40.099, 34.912). Temperature range 2.77–18.98 °C. Salinity range 34.47–35.67 PSU. Max pressure 1976.4 dbar.",120,oceanographic,2024-07-02 17:02:49,451843,-40.0991,34.9124,142829,postgresql,profile_summary
profile:142828,2024-07-02 17:21:20,"ARGO profile 39 of float 451843 on 2024-07-02 17:21:20 at (-67.325, 79.862). Temperature range -1.90–-1.89 °C. Salinity range 34.44–34.44 PSU. Max pressure 389.2 dbar.",39,oceanographic,2024-07-02 17:21:20,451843,-67.32518399702857,79.86162596861763,142828,postgresql,profile_summary
profile:142827,2024-07-02 17:26:45,"ARGO profile 274 of float 451843 on 2024-07-02 17:26:45 at (-39.702, 39.762). Temperature range 2.69–15.03 °C. Salinity range 34.41–35.27 PSU. Max pressure 2000.2 dbar.",274,oceanographic,2024-07-02 17:26:45,451843,-39.702,39.762,142827,postgresql,profile_summary
profile:142826,2024-07-02 17:55:51,"ARGO profile 82 of float 451843 on 2024-07-02 17:55:51 at (-39.123, 62.155). Temperature range 2.70–14.41 °C. Salinity range 34.33–35.43 PSU. Max pressure 2009.2 dbar.",82,oceanographic,2024-07-02 17:55:51,451843,-39.12336,62.15526,142826,postgresql,profile_summary
profile:142825,2024-07-02 17:57:01,"ARGO profile 350 of float 451843 on 2024-07-02 17:57:01 at (-35.038, 63.526). Temperature range 6.63–16.75 °C. Salinity range 2.52–2.61 PSU. Max pressure 999.7 dbar.",350,oceanographic,2024-07-02 17:57:01,451843,-35.038,63.526,142825,postgresql,profile_summary
profile:142824,2024-07-02 18:13:59,"ARGO profile 220 of float 451843 on 2024-07-02 18:13:59 at (-14.656, 77.410). Temperature range 2.51–26.58 °C. Salinity range 34.47–35.67 PSU. Max pressure 1949.0 dbar.",220,oceanographic,2024-07-02 18:13:59,451843,-14.6559,77.4105,142824,postgresql,profile_summary
profile:142823,2024-07-02 18:22:27,"ARGO profile 283 of float 451843 on 2024-07-02 18:22:27 at (-32.669, 109.300). Temperature range 2.72–18.10 °C. Salinity range 34.39–35.92 PSU. Max pressure 1698.0 dbar.",283,oceanographic,2024-07-02 18:22:27,451843,-32.669,109.3,142823,postgresql,profile_summary
profile:142822,2024-07-02 18:32:50,"ARGO profile 13 of float 451843 on 2024-07-02 18:32:50 at (-55.434, 81.327). Temperature range 1.16–2.18 °C. Salinity range 33.85–34.74 PSU. Max pressure 1499.1 dbar.",13,oceanographic,2024-07-02 18:32:50,451843,-55.4344,81.3273,142822,postgresql,profile_summary
profile:142821,2024-07-02 18:47:42,"ARGO profile 52 of float 451843 on 2024-07-02 18:47:42 at (-62.180, 99.119). Temperature range -1.25–1.85 °C. Salinity range 34.03–34.74 PSU. Max pressure 1997.4 dbar.",52,oceanographic,2024-07-02 18:47:42,451843,-62.18011093139648,99.11898803710938,142821,postgresql,profile_summary
profile:142820,2024-07-02 19:37:46,"ARGO profile 227 of float 451843 on 2024-07-02 19:37:46 at (-32.077, 46.335). Temperature range 2.60–19.04 °C. Salinity range 34.44–35.76 PSU. Max pressure 1948.0 dbar.",227,oceanographic,2024-07-02 19:37:46,451843,-32.0772,46.335,142820,postgresql,profile_summary
profile:142819,2024-07-02 19:42:30,"ARGO profile 58 of float 451843 on 2024-07-02 19:42:30 at (-36.784, 80.822). Temperature range 2.54–15.46 °C. Salinity range 34.39–35.40 PSU. Max pressure 1972.2 dbar.",58,oceanographic,2024-07-02 19:42:30,451843,-36.783728333333336,80.82197833333333,142819,postgresql,profile_summary
profile:142818,2024-07-02 19:49:30,"ARGO profile 160 of float 451843 on 2024-07-02 19:49:30 at (-50.554, 105.721). Temperature range 1.51–3.93 °C. Salinity range 33.79–34.75 PSU. Max pressure 2028.7 dbar.",160,oceanographic,2024-07-02 19:49:30,451843,-50.55402333333333,105.72119666666669,142818,postgresql,profile_summary
profile:142817,2024-07-02 20:55:11,"ARGO profile 16 of float 451843 on 2024-07-02 20:55:11 at (-47.846, 118.088). Temperature range 2.27–8.65 °C. Salinity range 33.88–34.72 PSU. Max pressure 2013.4 dbar.",16,oceanographic,2024-07-02 20:55:11,451843,-47.84597,118.08775,142817,postgresql,profile_summary
profile:142816,2024-07-02 21:54:24,"ARGO profile 243 of float 451843 on 2024-07-02 21:54:24 at (-9.515, 97.943). Temperature range 2.67–29.46 °C. Salinity range 34.12–35.02 PSU. Max pressure 1948.3 dbar.",243,oceanographic,2024-07-02 21:54:24,451843,-9.5149,97.943,142816,postgresql,profile_summary
profile:142815,2024-07-02 21:56:28,"ARGO profile 243 of float 451843 on 2024-07-02 21:56:28 at (-17.467, 114.777). Temperature range 2.44–26.55 °C. Salinity range 34.71–35.38 PSU. Max pressure 2007.7 dbar.",243,oceanographic,2024-07-02 21:56:28,451843,-17.4672,114.7766,142815,postgresql,profile_summary
profile:142814,2024-07-02 22:10:50,"ARGO profile 166 of float 451843 on 2024-07-02 22:10:50 at (-22.105, 52.252). Temperature range 2.41–25.47 °C. Salinity range 34.48–35.49 PSU. Max pressure 2009.6 dbar.",166,oceanographic,2024-07-02 22:10:50,451843,-22.105,52.252,142814,postgresql,profile_summary
profile:142813,2024-07-02 22:39:29,"ARGO profile 93 of float 451843 on 2024-07-02 22:39:29 at (-10.249, 70.153). Temperature range 2.69–27.68 °C. Salinity range 34.14–35.27 PSU. Max pressure 1976.1 dbar.",93,oceanographic,2024-07-02 22:39:29,451843,-10.2495,70.1534,142813,postgresql,profile_summary
profile:142812,2024-07-02 22:54:20,"ARGO profile 32 of float 451843 on 2024-07-02 22:54:20 at (-13.345, 78.025). Temperature range 2.39–26.78 °C. Salinity range 34.63–35.56 PSU. Max pressure 1983.3 dbar.",32,oceanographic,2024-07-02 22:54:20,451843,-13.344871666666666,78.025,142812,postgresql,profile_summary
profile:142811,2024-07-02 23:18:52,"ARGO profile 281 of float 451843 on 2024-07-02 23:18:52 at (-45.213, 103.908). Temperature range 2.54–11.60 °C. Max pressure 2013.1 dbar.",281,oceanographic,2024-07-02 23:18:52,451843,-45.21262,103.90776,142811,postgresql,profile_summary
profile:142810,2024-07-02 23:22:13,"ARGO profile 305 of float 451843 on 2024-07-02 23:22:13 at (7.360, 69.922). Temperature range 2.99–29.80 °C. Salinity range 29.32–30.29 PSU. Max pressure 1998.9 dbar.",305,oceanographic,2024-07-02 23:22:13,451843,7.36,69.922,142810,postgresql,profile_summary
profile:142809,2024-07-02 23:33:05,"ARGO profile 84 of float 451843 on 2024-07-02 23:33:05 at (-42.801, 44.492). Temperature range 2.49–9.64 °C. Salinity range 34.01–34.76 PSU. Max pressure 1997.8 dbar.",84,oceanographic,2024-07-02 23:33:05,451843,-42.8013,44.4918,142809,postgresql,profile_summary
profile:142808,2024-07-02 23:45:11,"ARGO profile 207 of float 451843 on 2024-07-02 23:45:11 at (-2.875, 49.335). Temperature range 2.73–25.52 °C. Salinity range 34.76–35.18 PSU. Max pressure 2000.2 dbar.",207,oceanographic,2024-07-02 23:45:11,451843,-2.8754,49.3351,142808,postgresql,profile_summary
profile:142807,2024-07-02 23:53:30,"ARGO profile 160 of float 451843 on 2024-07-02 23:53:30 at (-56.309, 62.709). Temperature range 1.40–2.38 °C. Salinity range 33.92–34.75 PSU. Max pressure 2007.7 dbar.",160,oceanographic,2024-07-02 23:53:30,451843,-56.309085,62.70885166666667,142807,postgresql,profile_summary
profile:143361,2024-07-03 01:02:39,"ARGO profile 207 of float 916518 on 2024-07-03 01:02:39 at (-20.913, 42.348). Temperature range 3.18–26.96 °C. Salinity range 34.28–35.13 PSU. Max pressure 1978.1 dbar.",207,oceanographic,2024-07-03 01:02:39,916518,-20.9131,42.3477,143361,postgresql,profile_summary
profile:143360,2024-07-03 01:03:06,"ARGO profile 76 of float 916518 on 2024-07-03 01:03:06 at (-12.647, 51.134). Temperature range 2.69–27.16 °C. Salinity range 34.48–35.13 PSU. Max pressure 1900.4 dbar.",76,oceanographic,2024-07-03 01:03:06,916518,-12.6472,51.1344,143360,postgresql,profile_summary
profile:143359,2024-07-03 01:53:50,"ARGO profile 202 of float 916518 on 2024-07-03 01:53:50 at (-40.556, 101.763). Temperature range 2.52–11.86 °C. Salinity range 34.33–34.91 PSU. Max pressure 2003.4 dbar.",202,oceanographic,2024-07-03 01:53:50,916518,-40.55588,101.76326,143359,postgresql,profile_summary
profile:143358,2024-07-03 02:25:05,"ARGO profile 52 of float 916518 on 2024-07-03 02:25:05 at (-25.282, 56.395). Temperature range 1.01–23.42 °C. Salinity range 34.48–35.61 PSU. Max pressure 4687.8 dbar.",52,oceanographic,2024-07-03 02:25:05,916518,-25.28205,56.39494,143358,postgresql,profile_summary
profile:143357,2024-07-03 02:34:21,"ARGO profile 37 of float 916518 on 2024-07-03 02:34:21 at (-9.861, 91.962). Temperature range 2.72–29.00 °C. Salinity range 33.68–34.90 PSU. Max pressure 2000.1 dbar.",37,oceanographic,2024-07-03 02:34:21,916518,-9.861,91.9621,143357,postgresql,profile_summary
profile:143356,2024-07-03 02:45:20,"ARGO profile 53 of float 916518 on 2024-07-03 02:45:20 at (-25.281, 56.396). Temperature range 0.99–23.41 °C. Salinity range 34.48–35.61 PSU. Max pressure 5090.5 dbar.",53,oceanographic,2024-07-03 02:45:20,916518,-25.28084,56.396,143356,postgresql,profile_summary
profile:143355,2024-07-03 02:54:08,"ARGO profile 246 of float 916518 on 2024-07-03 02:54:08 at (-61.055, 106.591).",246,oceanographic,2024-07-03 02:54:08,916518,-61.05476,106.59127,143355,postgresql,profile_summary
profile:143354,2024-07-03 03:07:23,"ARGO profile 28 of float 916518 on 2024-07-03 03:07:23 at (-64.976, 98.705). Temperature range -1.87–-1.60 °C. Salinity range 34.01–34.44 PSU. Max pressure 457.4 dbar.",28,oceanographic,2024-07-03 03:07:23,916518,-64.9763376560739,98.70473757420945,143354,postgresql,profile_summary
profile:143353,2024-07-03 03:10:33,"ARGO profile 247 of float 916518 on 2024-07-03 03:10:33 at (-61.054, 106.594). Temperature range -0.31–1.98 °C. Salinity range 33.97–34.74 PSU. Max pressure 4394.6 dbar.",247,oceanographic,2024-07-03 03:10:33,916518,-61.05402,106.59432,143353,postgresql,profile_summary
profile:143352,2024-07-03 03:16:24,"ARGO profile 34 of float 916518 on 2024-07-03 03:16:24 at (-24.809, 109.741). Temperature range 3.12–22.13 °C. Salinity range 34.41–35.77 PSU. Max pressure 1598.7 dbar.",34,oceanographic,2024-07-03 03:16:24,916518,-24.8087,109.7406,143352,postgresql,profile_summary
profile:143351,2024-07-03 04:24:03,"ARGO profile 138 of float 916518 on 2024-07-03 04:24:03 at (-43.179, 73.003). Temperature range 2.56–13.00 °C. Salinity range 34.29–35.18 PSU. Max pressure 1997.0 dbar.",138,oceanographic,2024-07-03 04:24:03,916518,-43.179,73.0032,143351,postgresql,profile_summary
